Time_to_Town,Distance_to_MainRD,Land_Size(perches),Num_Stories,Floor_area,Num_Beds,Num_Baths,Parking_space,Price,Time_to_Townnan,Distance_to_MainRDnan,Age_Ordinal,Spl_Arch_Design_Ordinal,Garden_size_Ordinal,Located_City_athurugiriya,Located_City_boralesgamuwa,Located_City_dehiwala,Located_City_kottawa,Located_City_kotte,Located_City_malabe,Located_City_moratuwa,Located_City_nugegoda,Located_City_piliyandala,Located_City_thalawathugoda,Complete_stage_Incomplete,Decorations_NoDecorations,Ava_Religious_yes,Ava_Schools_yes,Ava_Hospitals_yes,Ava_Supermarket_yes,Ava_Water_yes,Ava_Electricity_yes,AC/NONAC_yes,Furniture_yes
1.791759469,7.313220387,1.945910149,2,7.13089883,3,2,2,17.09265529,0,0,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
1.609437912,6.109247583,2.197224577,2,7.740664402,4,3,2,16.92902587,0,0,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1
2.302585093,5.703782475,2.302585093,3,8.006367568,4,4,4,17.69707436,0,0,4,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0
2.079441542,5.991464547,2.251291799,1,7.090076836,2,1,2,16.21340583,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0
1.945910149,6.551080335,2.251291799,2,7.774855767,4,3,2,17.0736071,0,0,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
1.609437912,6.802394763,2.219203484,2,8.411832676,5,4,0,17.45309672,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0
1.609437912,1.609437912,2.140066163,2,8.006367568,4,4,3,17.16541465,0,0,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
1.098612289,4.605170186,2.251291799,2,8.160518247,5,5,2,17.43985149,0,0,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0
2.63905733,7.313220387,1.609437912,1,6.684611728,3,2,0,15.86963429,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
2.302585093,6.551080335,2.708050201,2,8.006367568,7,3,3,17.70733086,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0
1.609437912,6.856461985,2.890371758,2,8.987196821,5,5,4,18.92145603,0,0,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1.098612289,4.605170186,2.433613355,1,7.549609165,4,2,2,16.73328129,0,0,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1.609437912,2.302585093,2.302585093,2,8.411832676,7,7,3,17.86729551,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
2.302585093,6.109247583,0.741937345,3,6.396929655,5,3,0,16.63091928,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0
2.197224577,8.006367568,2.397895273,1,7.909122183,3,2,1,16.06680236,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0
1.609437912,6.907755279,2.48490665,3,8.29404964,5,5,3,17.98989783,0,0,2,3,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
2.302585093,6.684611728,2.079441542,1,7.495541944,3,3,1,16.52356076,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0
1.609437912,5.298317367,2.397895273,2,8.612503371,4,4,4,18.03501826,0,0,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
2.397895273,4.605170186,1.791759469,3,8.411832676,5,5,2,17.4790722,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
1.098612289,6.214608098,1.848454813,2,7.60090246,4,3,2,16.92902587,0,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
1.609437912,3.912023005,1.791759469,2,7.740664402,3,2,1,17.43985149,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2.197224577,4.605170186,1.504077397,1,7.313220387,2,2,1,17.14771507,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
1.609437912,6.802394763,2.442347035,1,7.340186835,3,2,1,16.48965921,0,0,4,2,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0
1.791759469,7.090076836,2.541601993,2,7.863266724,3,2,2,17.24949776,0,0,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1
2.197224577,3.912023005,2.459588842,2,8.02289687,5,4,2,18.0051653,0,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
0.693147181,4.382026635,2.721953106,2,8.517193191,4,4,2,18.04961706,0,0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1.945910149,5.703782475,2.833213344,2,8.29404964,4,3,4,17.74733619,0,0,1,2,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1
2.63905733,5.991464547,2.708050201,1,7.13089883,3,2,2,16.09789294,0,0,3,2,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
2.995732274,5.298317367,3.17805383,2,8.29404964,4,3,5,16.53680599,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0
1.609437912,5.703782475,2.917770732,2,8.242756346,5,4,3,17.893048,0,0,4,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0
2.197224577,2.995732274,1.791759469,3,7.60090246,5,6,2,17.50439001,0,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0
1.609437912,5.298317367,2.079441542,1,7.090076836,2,2,2,16.61887094,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0
1.609437912,5.521460918,2.233235015,3,8.200562797,5,3,2,17.62217305,0,0,4,3,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0
1.945910149,6.214608098,2.302585093,2,8.216088099,4,3,3,17.55318018,0,0,1,3,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
1.609437912,6.214608098,2.708050201,3,8.853665428,7,4,3,17.98989783,0,0,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
2.079441542,5.991464547,2.302585093,1,7.090076836,3,1,1,16.00156183,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1
0.693147181,3.912023005,2.186051277,2,8.006367568,7,5,2,17.31201812,0,0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0
2.197224577,5.703782475,2.63905733,2,8.29404964,5,4,2,18.13299867,0,1,4,3,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0
2.079441542,6.476972363,2.525728644,2,8.006367568,5,4,3,17.4790722,0,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1.609437912,6.396929655,2.079441542,2,8.006367568,5,3,2,17.19990082,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1.609437912,4.605170186,3.039749159,1,7.60090246,3,2,5,17.70967505,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1
0.693147181,6.551080335,2.079441542,2,7.937374696,4,4,1,17.31201812,0,0,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1.386294361,3.912023005,2.48490665,2,7.60090246,4,3,3,17.4790722,0,0,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1
2.63905733,6.551080335,2.69934576,1,7.047517221,3,1,1,15.95557672,0,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
1.609437912,6.551080335,2.302585093,2,7.824046011,3,2,4,17.62217305,0,0,1,3,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1
1.945910149,5.857933154,2.074429,3,7.681099002,5,4,1,17.82284374,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
2.302585093,5.010635294,2.237513096,3,8.14612951,3,3,2,17.85856183,0,0,3,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0
2.302585093,5.298317367,2.079441542,2,7.937374696,4,4,3,16.75994954,0,0,4,3,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0
1.609437912,5.298317367,2.424802726,3,8.29404964,8,6,4,17.90985512,0,0,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1.609437912,7.824046011,2.302585093,1,7.242082359,3,2,2,16.95100477,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1
2.995732274,6.684611728,2.63905733,2,7.003065459,3,1,1,16.21340583,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1
1.791759469,5.521460918,2.302585093,2,8.342839804,4,4,2,17.71748323,0,0,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0
0.693147181,5.298317367,2.960105096,2,7.824046011,4,3,4,17.57671067,0,0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0
1.609437912,5.010635294,1.791759469,2,7.649692624,4,4,2,16.83593544,0,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
1.609437912,2.995732274,2.079441542,1,7.047517221,3,2,2,16.21340583,1,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1.098612289,5.010635294,2.140066163,2,8.160518247,4,4,2,17.37085862,0,0,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0
2.197224577,5.521460918,2.302585093,2,8.476371197,4,3,2,17.42642847,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0
1.945910149,2.995732274,2.931193752,2,8.29404964,6,4,4,17.98989783,0,0,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
2.397895273,3.912023005,2.949688335,2,7.170119543,5,4,10,18.04961706,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
1.098612289,3.912023005,2.995732274,2,8.006367568,4,3,7,17.77632373,0,0,1,2,3,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0
1.609437912,7.279318835,2.302585093,1,7.467371067,2,1,3,16.21340583,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0
1.098612289,3.912023005,2.302585093,2,7.972466016,4,3,2,16.97251098,0,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
2.302585093,6.214608098,2.351375257,3,8.612503371,5,5,4,17.98989783,0,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1.609437912,6.214608098,2.433613355,1,7.937374696,4,1,4,16.88356349,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0
1.609437912,5.703782475,2.197224577,1,7.34601021,3,3,5,16.48965921,0,0,4,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1.609437912,3.912023005,2.48490665,2,7.60090246,4,3,3,16.73328129,0,0,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
1.609437912,6.907755279,2.901421594,2,7.863266724,4,3,4,16.75994954,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0
1.609437912,5.703782475,2.014903021,1,7.313220387,3,3,2,16.73328129,0,0,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
1.791759469,7.339537695,2.302585093,2,7.377758908,4,2,2,16.95100477,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1
2.708050201,7.824046011,1.791759469,3,8.074337694,5,6,0,16.73328129,0,0,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1
1.609437912,7.313220387,2.63905733,2,8.070906089,5,3,3,17.11134742,0,0,1,2,3,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
2.302585093,7.313220387,3.597312261,2,7.783224016,4,4,2,17.327056,0,0,1,2,3,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
0.693147181,2.995732274,2.302585093,2,8.242756346,3,3,3,17.03438638,0,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1.609437912,2.995732274,2.014903021,2,7.649692624,6,2,2,16.61887094,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1
1.386294361,6.214608098,2.397895273,1,7.090076836,3,2,2,16.48965921,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0
2.079441542,5.298317367,2.525728644,1,7.426549072,4,2,4,16.3412392,0,0,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
1.791759469,4.605170186,3.149740086,2,8.160518247,4,3,4,18.06386293,0,0,2,3,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0
1.609437912,7.244227516,2.772588722,1,7.696212639,3,2,2,17.28124646,0,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
0.693147181,5.991464547,1.098612289,3,8.411832676,6,4,0,17.82284374,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0
1.609437912,5.298317367,2.379546134,1,7.467371067,3,2,2,17.62217305,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0
2.302585093,5.298317367,3.091042453,3,8.411832676,5,4,3,18.56044269,0,0,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0
1.609437912,5.703782475,2.397895273,2,8.242756346,5,4,4,17.62217305,0,1,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0
1.098612289,5.298317367,1.871802177,2,7.426549072,3,2,2,16.99356439,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1.945910149,5.703782475,3.433987204,1,8.160518247,4,4,4,18.81811368,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1.609437912,3.912023005,2.944438979,2,8.053569169,4,4,8,17.11134742,0,0,4,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0
1.098612289,6.551080335,2.397895273,3,8.366370302,4,4,2,17.03438638,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1.098612289,5.703782475,3.17805383,3,8.29404964,6,7,6,18.951309,0,0,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0
1.609437912,3.912023005,2.708050201,2,7.901007052,3,2,2,17.28124646,0,0,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
2.302585093,6.684611728,2.079441542,2,7.116394144,2,2,2,16.51013774,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0
1.386294361,4.605170186,2.140066163,2,7.937374696,6,3,2,16.99356439,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1
2.079441542,5.298317367,3.401197382,3,8.987196821,5,5,10,19.06253463,0,0,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1.098612289,5.991464547,1.945910149,3,8.160518247,4,5,2,17.72753356,0,0,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1.791759469,6.214608098,2.079441542,1,7.313220387,3,3,3,16.48965921,0,0,4,2,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0
1.386294361,5.298317367,2.995732274,2,8.14612951,6,3,4,16.92902587,0,0,1,2,3,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
1.609437912,4.605170186,2.282382386,1,7.824046011,3,2,2,17.56501463,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1.386294361,6.396929655,1.609437912,1,7.313220387,2,1,1,16.30041721,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1
0.693147181,4.248495242,2.2300144,2,7.60090246,8,4,3,17.62217305,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
2.772588722,5.298317367,1.791759469,1,7.090076836,3,3,1,16.45456789,0,0,4,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1.609437912,7.244227516,2.302585093,2,7.816013839,4,4,2,17.14771507,0,0,4,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
2.079441542,5.857933154,1.386294361,1,6.620073207,3,1,0,16.67771144,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0
2.708050201,7.313220387,3.696351469,1,8.160518247,6,6,15,17.62217305,0,0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1
1.791759469,3.912023005,2.302585093,2,7.824046011,3,3,2,17.45309672,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
2.302585093,6.802394763,2.302585093,2,8.160518247,6,4,1,17.62217305,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
1.609437912,2.995732274,2.803360381,2,8.160518247,6,4,3,17.67624027,0,0,2,3,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
2.708050201,6.907755279,2.302585093,1,7.467371067,2,1,2,16.61887094,0,0,4,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0
1.609437912,3.912023005,1.840549633,2,7.549609165,3,3,2,16.83593544,0,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0
2.302585093,6.684611728,2.397895273,1,7.536363938,4,3,2,16.73328129,0,0,4,3,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0
2.302585093,7.60090246,2.890371758,1,7.495541944,3,2,3,16.96396392,0,0,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
2.48490665,4.49980967,2.879198457,1,7.495541944,3,1,5,17.70630993,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1
1.609437912,5.703782475,2.074429,3,7.696212639,5,4,2,17.82284374,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
2.302585093,5.010635294,2.785011242,2,8.188689124,6,4,2,17.327056,0,0,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1.609437912,5.521460918,3.174296781,2,8.421783007,6,5,2,18.13299867,0,0,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1.609437912,5.298317367,3.0301337,3,8.665613197,6,4,3,17.72753356,1,0,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
0.693147181,4.941642423,2.815408719,4,8.29404964,4,4,2,17.98989783,0,0,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1.098612289,2.995732274,2.397895273,2,8.006367568,4,3,2,17.37085862,0,0,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1.386294361,2.302585093,2.525728644,2,7.937374696,5,3,4,17.78580247,0,0,1,2,3,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
1.609437912,6.684611728,1.945910149,1,7.789454566,3,3,3,16.78592502,0,0,4,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
2.302585093,4.605170186,2.48490665,1,7.377758908,3,1,4,16.3412392,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1
1.609437912,6.396929655,2.917770732,1,7.696212639,5,3,2,17.8044946,0,0,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1.609437912,6.214608098,2.944438979,2,8.006367568,4,3,4,17.37085862,0,0,2,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1
2.302585093,7.244227516,2.014903021,1,7.003065459,3,2,3,16.06680236,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1.609437912,6.551080335,2.351375257,3,8.070906089,4,4,3,17.5882715,0,0,4,3,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0
1.609437912,4.605170186,2.388762789,3,8.131530711,4,4,2,18.25816181,0,0,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1.609437912,5.991464547,2.525728644,1,7.090076836,3,1,2,16.41820024,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0
1.609437912,3.912023005,2.079441542,2,7.937374696,3,3,2,17.29675065,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0
2.772588722,6.907755279,1.791759469,1,6.802394763,2,1,1,16.06680236,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1
2.772588722,6.396929655,2.170195905,1,7.200424893,3,2,1,16.37273787,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
1.609437912,5.703782475,2.079441542,1,7.340835554,3,2,1,16.45456789,0,1,4,2,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0
0.693147181,4.787491743,2.351375257,1,7.408530567,3,2,1,16.90655301,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0
1.609437912,6.396929655,1.704748092,1,7.090076836,2,1,2,15.83041358,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0
1.945910149,7.313220387,2.302585093,2,8.160518247,8,3,3,16.70588232,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0
1.098612289,4.605170186,2.302585093,3,8.160518247,5,5,3,17.4661688,0,0,4,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0
1.609437912,3.912023005,2.772588722,2,7.60090246,3,2,3,17.82284374,0,0,1,2,3,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0
1.945910149,5.991464547,1.945910149,2,7.783224016,4,3,2,17.0736071,0,0,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0
1.098612289,5.298317367,2.525728644,2,8.29404964,5,4,3,17.98989783,0,0,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1.098612289,2.995732274,2.302585093,1,7.495541944,3,1,2,16.48965921,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
2.48490665,6.802394763,2.7047113,3,8.496990484,4,4,6,18.75715298,0,0,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
1.609437912,7.090076836,3.198673118,2,8.411832676,6,3,2,17.85856183,0,0,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1.791759469,4.787491743,3.068052935,1,7.718685495,5,2,5,18.46947091,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
